date,OT,M1,M2,M3
2017-01-01 00:00:00,13.151003323608045,21.093789093897684,28.592703792408702,7.905511964443807
2017-01-01 01:00:00,14.083543602484136,21.757098484922142,29.670556498729017,8.679427957386045
2017-01-01 02:00:00,13.328826494397951,21.018487015444364,28.8225986460827,8.234090436857178
2017-01-01 03:00:00,14.074433261059026,21.165341103448718,29.963274277686693,7.80495749149976
2017-01-01 04:00:00,12.76894908602575,20.816150516061025,29.306397594666088,7.870875909434569
2017-01-01 05:00:00,12.40613570566429,22.2019002456102,27.839835078176662,7.330253003709517
2017-01-01 06:00:00,11.685022588551796,21.901604408803912,27.24006217425421,7.060025905551069
2017-01-01 07:00:00,10.973640501834725,20.878422893823917,26.57221456206108,6.761920659540594
2017-01-01 08:00:00,9.917318562451031,20.68538781019896,25.691981918370637,6.329523164075205
2017-01-01 09:00:00,9.034908244554009,20.14511118625339,25.34585805314172,5.9989056027479455
2017-01-01 10:00:00,6.498803859110597,18.932233916457257,25.00438285229441,5.392747429415567
2017-01-01 11:00:00,7.128394282546967,17.486795543483318,24.32742683056493,5.706243363559128
2017-01-01 12:00:00,5.042651571983199,18.35585959678464,23.814355632936348,5.782140781618548
2017-01-01 13:00:00,5.798710921098117,17.800191987694355,23.249490746317512,5.659551681335184
2017-01-01 14:00:00,5.317949854437492,16.128341261346986,22.495863751840037,6.532286000974303
2017-01-01 15:00:00,4.062353485962674,17.556484428543197,21.36014779562219,5.7202663903020285
2017-01-01 16:00:00,5.518812521239312,17.191435614884142,24.117673524714583,6.5241318820529655
2017-01-01 17:00:00,5.513728787286508,15.835778512097312,23.59852703185802,6.757306827325363
2017-01-01 18:00:00,5.291367712197844,15.512643050016605,22.67630257198965,6.709403516396828
2017-01-01 19:00:00,7.490160899251944,16.760987749161927,24.118947032080637,7.328465683789052
2017-01-01 20:00:00,8.910373902031456,17.52000459334724,25.750801006691656,7.563130200435845
2017-01-01 21:00:00,9.44943322259756,18.73171650795897,26.9147906920513,7.520810932474872
2017-01-01 22:00:00,10.894916522596962,17.962558435437284,28.225542352785133,7.732013814557019
2017-01-01 23:00:00,11.667912962675226,19.50058065177321,28.31950425156462,8.571477833583163
2017-01-02 00:00:00,12.276012074177093,19.499428511142703,27.668944180155115,8.562296938707481
2017-01-02 01:00:00,13.869124794139442,21.4857147304539,28.49358249093428,8.087190698173771
