date,OT,M1,M2,M3
2016-07-01 00:00:00,18.46899382809023,18.297181031056045,30.119030683648287,7.343004628566046
2016-07-01 01:00:00,18.44807244598044,18.794907752657128,30.585331276242037,6.929465764843728
2016-07-01 02:00:00,18.21863531185738,19.778613863329056,31.89866450864125,6.825876578991864
2016-07-01 03:00:00,18.55581413528457,19.54136355161573,33.16994525220393,6.511809445703074
2016-07-01 04:00:00,16.184033523456364,21.53453466017438,31.23056247525205,6.050983863398414
2016-07-01 05:00:00,15.306138443168296,20.34657894884748,31.682829400708755,5.52719295572796
2016-07-01 06:00:00,14.01796934669397,20.40551819618728,30.551100634112125,5.4539595401305885
2016-07-01 07:00:00,12.07191356303154,18.86631516574132,28.731572591878503,4.889307866530924
2016-07-01 08:00:00,12.055542571566216,19.592688353833097,27.553619093735254,4.73917112727769
2016-07-01 09:00:00,9.473441349932964,19.269078896424165,27.512519086338138,4.194985770217525
2016-07-01 10:00:00,8.16890303517442,19.85365423426069,26.63972907825935,4.584003375314296
2016-07-01 11:00:00,7.297734062051639,18.66527240752977,27.132368501372728,4.436083345476453
2016-07-01 12:00:00,6.135983417543287,17.75830652990911,25.82070641982345,4.559438591218646
2016-07-01 13:00:00,6.410701922750056,16.3407128461267,26.26893827098592,4.50001371189623
2016-07-01 14:00:00,4.709409509027143,16.17664019660003,24.1223953951344,4.747697736486865
2016-07-01 15:00:00,6.4393858545783225,16.2228853245608,24.863850645637665,5.825721161644974
2016-07-01 16:00:00,7.113008983383211,14.83996663367742,23.59463224980869,6.162705779384234
2016-07-01 17:00:00,7.604585550346548,15.305077944898969,24.508878659217103,6.529063017417642
2016-07-01 18:00:00,10.531198586899036,15.878954464139287,25.433409635029456,6.772325635561731
2016-07-01 19:00:00,11.865610393587554,15.772962917196915,26.620409761953912,7.1457354191661935
2016-07-01 20:00:00,12.0816620828565,16.2591277496846,26.66003853124279,7.298551063512237
2016-07-01 21:00:00,15.37133281791938,17.424929408009444,28.596332076196678,7.510287259070014
2016-07-01 22:00:00,15.445340360514138,16.557518717791112,28.026585990128783,7.014850993622255
2016-07-01 23:00:00,16.34573452708519,18.47965133461703,30.31740112898657,7.399442394833436
2016-07-02 00:00:00,15.80438393107822,18.07600141566392,29.75412641744504,7.069850303578954
2016-07-02 01:00:00,18.6320657923944,20.30134864603767,30.69842941915766,7.65394693941233
2016-07-02 02:00:00,16.928104433542227,19.92451873116214,31.710357666187967,6.715632470751344
2016-07-02 03:00:00,17.416563303295106,19.01774996395256,31.175004484070264,6.418061247624584
2016-07-02 04:00:00,16.84010637015755,20.847148964753217,31.773809872951222,6.155584665835452
2016-07-02 05:00:00,16.20542888868382,20.543903546530647,31.152809769055068,5.524060943251983
2016-07-02 06:00:00,13.606914608712003,19.73489394670529,30.618349641421183,5.029391761072934
2016-07-02 07:00:00,12.298778397658856,19.775124971282093,29.52551370108945,5.161266395114869
2016-07-02 08:00:00,12.66124692220388,20.00604011500049,28.31888007826653,4.7910436906252585
2016-07-02 09:00:00,9.856314447794825,19.125120697653905,26.832722599928733,4.540525289217839
2016-07-02 10:00:00,9.691687427233878,18.037235861032286,28.186023498055444,4.466788267932164
2016-07-02 11:00:00,5.994953895534831,18.406534310185275,26.61970925449479,4.519374279061144
2016-07-02 12:00:00,6.271516841419567,16.634230513008713,24.811579616652725,4.62735740480198
2016-07-02 13:00:00,5.44137798584365,16.528767790660634,24.956814873286696,4.738311355494736
2016-07-02 14:00:00,5.449848077800675,16.513359179186313,23.654857131321,5.280857478480131
2016-07-02 15:00:00,7.103359009297188,15.383678456508814,24.78866895531589,5.65720994497907
2016-07-02 16:00:00,7.298104409543979,14.839112209158367,24.364162677557225,6.001704833567083
2016-07-02 17:00:00,7.688840994341168,14.097190771238568,24.02372531700289,6.142389060821586
2016-07-02 18:00:00,10.026734622465884,15.03851129424271,24.986757744344608,7.066318956877634
2016-07-02 19:00:00,11.823981284314607,15.303339468667897,25.753211914062906,7.286430969999477
2016-07-02 20:00:00,13.159805395338545,16.34122527125375,26.15454229407442,7.575135855486463
2016-07-02 21:00:00,14.527713348513112,16.536415030304617,28.305142331813123,7.0795772930635765
2016-07-02 22:00:00,15.63939353589588,16.75777416579224,29.19631521287345,7.376296619134377
2016-07-02 23:00:00,16.752350452539616,17.75308854038446,29.86649079883507,7.804452956398062
2016-07-03 00:00:00,17.536381457030014,19.223496880395498,29.370250648474748,6.7956342237492615
2016-07-03 01:00:00,18.811285870033416,18.45991006190112,31.35104405117379,7.12314997350071
2016-07-03 02:00:00,17.07852247576202,20.677980716918626,32.145149964226384,6.734926051903388
2016-07-03 03:00:00,16.62476661548556,19.30931344700004,32.2898891069411,6.252333532053569
2016-07-03 04:00:00,17.16735024193494,20.980331006703786,30.60651248921812,5.895796709313578
2016-07-03 05:00:00,15.050058753184665,19.41047307364948,31.48431865432784,5.733660097459258
2016-07-03 06:00:00,15.515367504062134,21.19576254322089,30.39886039396668,4.592433674082392
2016-07-03 07:00:00,12.455836611849804,19.039721096244108,29.958875491624468,5.055523674222475
2016-07-03 08:00:00,10.3262072041062,20.15364965999577,28.7221596036357,4.584322074298864
2016-07-03 09:00:00,9.728060211683609,18.819208342467768,29.506181629508777,4.221898863470488
2016-07-03 10:00:00,8.23857172724643,18.92735547996776,26.775947483472017,4.354340024716429
2016-07-03 11:00:00,7.562742272022326,17.21104464347015,27.57509482451928,4.539046875353893
2016-07-03 12:00:00,5.48473641779671,17.104700557745502,25.336388119609907,4.266196893137237
2016-07-03 13:00:00,7.223323121981762,16.372916569736546,24.323808882076868,4.995718256190621
2016-07-03 14:00:00,6.921139407426467,17.16138766657152,24.47862418477294,5.232077103677706
2016-07-03 15:00:00,5.504663544697972,16.168571800501134,25.690880195367527,5.349772749783991
2016-07-03 16:00:00,6.715713100579525,16.302584486467357,24.67910038135454,5.75926788984988
2016-07-03 17:00:00,7.25113927976159,15.467053297753017,25.05410544352896,6.199482644357095
2016-07-03 18:00:00,10.264853417800287,15.027586370210804,25.963990398583523,6.629910755310131
2016-07-03 19:00:00,11.880909071810988,15.805227931759935,26.93293552476825,6.918817883423743
2016-07-03 20:00:00,11.4535310741607,16.164382957514395,27.1513324815928,7.500936293728475
2016-07-03 21:00:00,14.598105244199129,16.31199463126629,28.11796073161507,7.225165207577598
2016-07-03 22:00:00,16.442312652311863,17.47402195536894,28.45347330867306,7.93728790927414
2016-07-03 23:00:00,17.12723800876316,18.342315860311377,29.319211384564408,7.742545287907074
2016-07-04 00:00:00,17.84336066151808,17.80503886546285,29.82481168162891,7.0611129026299455
2016-07-04 01:00:00,17.033161896416612,18.59627048811364,30.18463443073524,6.95598206737908
2016-07-04 02:00:00,19.204765223563196,18.830498158018894,31.741342587743823,6.728094670892609
2016-07-04 03:00:00,17.298113149340235,21.362187585545502,31.545039364720854,6.543650173307805
2016-07-04 04:00:00,16.63723971116728,21.20649002510328,30.368616289205384,6.067800296554928
2016-07-04 05:00:00,15.422671133743432,21.51996786248141,31.398608571329664,5.662797035899981
2016-07-04 06:00:00,12.30179646268034,19.827407570547624,30.21454076495853,5.630754304274215
2016-07-04 07:00:00,12.80198650463372,20.105590101471098,29.60662044311738,4.8949292095307
2016-07-04 08:00:00,11.400159985833191,20.39353869424885,27.47194760749533,4.896378573618506
2016-07-04 09:00:00,10.096848649800776,19.6096842052224,28.276296665888776,4.721811992572941
2016-07-04 10:00:00,7.571287843067203,18.036412188898694,27.003285419521777,4.261702720935621
2016-07-04 11:00:00,7.402449992776412,18.41869098230462,27.26053061228484,4.643105361407491
2016-07-04 12:00:00,6.366077359762097,17.131630107645528,25.48913555696664,4.482680538694111
2016-07-04 13:00:00,4.635444565028524,18.006114235019567,23.73954463535536,5.050729725709011
2016-07-04 14:00:00,5.710930359498364,16.945566908872006,24.534287531682864,5.052491412070797
2016-07-04 15:00:00,6.695444837527481,16.44746205223899,22.995740569829174,5.880946821164627
2016-07-04 16:00:00,7.560794470803017,15.953015754298784,25.902029080080776,5.7194361742303865
2016-07-04 17:00:00,8.144272857502116,15.571787181541575,25.524855457221257,6.158527578672949
2016-07-04 18:00:00,9.770092774090394,15.405695845558323,23.86076355811673,6.822878953205932
2016-07-04 19:00:00,10.867429648013376,15.464339849421124,26.242041880898235,6.772587759338537
2016-07-04 20:00:00,13.581512844354611,16.16821372148387,26.692794763228232,7.145511503046142
2016-07-04 21:00:00,14.132246897390427,17.234903405784898,27.09474398251263,7.417304742591568
2016-07-04 22:00:00,15.954266630534352,17.006463847204365,28.94144706525098,7.47079824966799
2016-07-04 23:00:00,16.973707040195066,17.451026905827256,28.4068071776362,7.522887589938671
2016-07-05 00:00:00,17.489970556923037,17.975932786298795,29.885498346736508,7.212681465324261
2016-07-05 01:00:00,18.73272239258147,18.8624251462234,31.375595598041805,6.663057414578912
2016-07-05 02:00:00,16.8988672258741,18.771189438166,30.27822345076594,6.683728157992581
2016-07-05 03:00:00,17.84986997141838,19.889858222312405,30.91956627617336,6.495210991826244
2016-07-05 04:00:00,17.225093927856946,19.874015382887496,31.98556847733042,5.989589439186063
2016-07-05 05:00:00,16.147155154678114,20.621880147612227,30.33593280196766,5.794398848378229
2016-07-05 06:00:00,14.698182208415137,19.647063838456567,31.07658401961178,5.379555695773114
2016-07-05 07:00:00,12.16400506045371,20.388018455067723,29.05956174385053,5.064551439662136
2016-07-05 08:00:00,11.076866173191144,20.259278863353323,27.132157622658475,4.628517750920615
2016-07-05 09:00:00,9.00512203889088,18.61124475856208,29.11040242928121,4.809902821031115
2016-07-05 10:00:00,8.52682445041535,18.318248791850465,26.742202076567786,4.484832112920957
2016-07-05 11:00:00,5.725807231220039,18.160276235943268,25.15267515837239,4.768282885217917
2016-07-05 12:00:00,5.792981517671606,16.636386997312815,25.059389989146823,4.399087445905588
2016-07-05 13:00:00,5.755422362044955,16.964471416395305,25.053315638211178,5.042897194703153
2016-07-05 14:00:00,6.178245203349765,14.796147450123078,24.88845871162425,5.229875045898279
2016-07-05 15:00:00,6.7392425130724565,15.750766607223875,25.926370085260796,5.692122328980613
2016-07-05 16:00:00,7.756104335959388,16.20240654088365,23.48540013590557,5.722599038062909
2016-07-05 17:00:00,8.164833179720418,15.141801318257968,26.577809110201255,6.442194560542596
2016-07-05 18:00:00,10.345504244651774,15.911768987053712,26.26971485172052,7.29264755699587
2016-07-05 19:00:00,11.469816666596351,16.704212818926372,27.007182988121773,7.120348684532873
2016-07-05 20:00:00,12.58374605415636,16.231101366721493,26.376949607471484,7.160262369532788
2016-07-05 21:00:00,14.0911218354977,16.341433261327694,27.19402221248426,7.56804077836081
2016-07-05 22:00:00,14.702374075335117,17.738643201988957,28.63623238839306,7.340479552769225
2016-07-05 23:00:00,16.284540744183357,18.19385062813972,29.749972104010723,7.6376796913207965
2016-07-06 00:00:00,18.0880241492408,18.24351447593916,30.80828966746949,7.464800141774181
2016-07-06 01:00:00,17.512810487835605,19.909901007381265,31.598690445070837,6.906704902888352
2016-07-06 02:00:00,18.348912790421966,18.67074989437634,32.12081263366019,6.858265591202289
2016-07-06 03:00:00,17.98015165194576,20.38760074070214,31.819518464372063,6.328658968177599
2016-07-06 04:00:00,16.64835694563071,18.82416035798212,30.55312664801826,5.8137918142139045
2016-07-06 05:00:00,15.965621978763204,19.52211427946557,31.10625335776002,5.566713679098628
2016-07-06 06:00:00,13.456652483712924,19.536671440637893,30.17204715749013,5.1809147314104935
2016-07-06 07:00:00,13.285951597076414,20.948104616870197,30.407842533767276,4.788871113667983
2016-07-06 08:00:00,11.40914445641035,19.475814328383688,27.987722578702748,4.980772255611011
2016-07-06 09:00:00,8.774630015328604,18.92618036317139,27.92687054519329,4.425643767508891
2016-07-06 10:00:00,7.448971069596605,18.716448249613325,27.903809642140395,4.254837314214262
2016-07-06 11:00:00,7.111940807979974,17.726690940737992,25.731961988054216,4.644383043202854
2016-07-06 12:00:00,6.409089089224195,16.27234771115806,25.98140235858813,4.861790279186119
2016-07-06 13:00:00,5.889264532691213,17.065936690556136,24.507448105713788,4.996262396538239
2016-07-06 14:00:00,5.882622714549299,16.047600191127977,25.060737639429284,5.021325109405344
2016-07-06 15:00:00,6.637833838161471,16.4236342940844,24.70022745370189,5.691361946125655
2016-07-06 16:00:00,8.045446614456642,15.560861219346338,25.084756943244937,5.985047895547046
2016-07-06 17:00:00,8.561541629300196,14.872172932683622,24.74413084125394,6.040159542188607
2016-07-06 18:00:00,10.41888915572121,15.58064009915598,25.73527429671608,6.952575208443802
2016-07-06 19:00:00,10.712389962100026,15.476576894166424,26.98365974215305,6.926450526118035
2016-07-06 20:00:00,13.207202378463162,15.271363673643464,27.11489664573184,7.503761269070418
2016-07-06 21:00:00,14.713212052237282,17.24555893516384,28.448923594974847,7.602258070559434
2016-07-06 22:00:00,14.5170816107418,16.10783218225665,28.89827846887336,7.548166103927976
2016-07-06 23:00:00,16.467593950976134,18.622050591685863,29.50520354426171,7.306950475612639
2016-07-07 00:00:00,17.59440709260595,18.61376843851444,31.137697618769387,7.496813868528311
2016-07-07 01:00:00,17.35461577889785,19.20750691899342,30.87665167713585,7.017212464856091
2016-07-07 02:00:00,17.78326800168432,19.717344910362826,31.578405066726347,6.6031102136765565
2016-07-07 03:00:00,17.883080609791904,19.58606559453636,30.50130511621979,6.819182091821047
2016-07-07 04:00:00,16.68900996028135,20.47935434473517,30.2906826513063,6.029439216514569
2016-07-07 05:00:00,17.16026307565992,20.389642030767632,31.97310580327502,5.508578392446289
2016-07-07 06:00:00,13.981553545697109,20.549502951035237,29.748661479843847,5.428058280985364
2016-07-07 07:00:00,12.875115474678138,20.742614941609617,28.89557135757553,4.852915774777161
2016-07-07 08:00:00,11.006345181440986,19.395195970247272,29.364188518420814,4.915516298519962
2016-07-07 09:00:00,8.585571594304358,19.85224325162229,28.28860525369679,4.712667271925841
2016-07-07 10:00:00,9.291552745650929,18.757838968191823,27.785218161788947,4.474206117889251
2016-07-07 11:00:00,6.760513429751315,17.330322323726566,26.001151621776103,4.626201378009419
2016-07-07 12:00:00,6.138881019593548,17.73631399599822,26.45560962475139,4.947011580878845
2016-07-07 13:00:00,5.895100871099363,16.455651678616164,26.02440809117564,4.853710505536284
2016-07-07 14:00:00,7.276641285197537,16.518774119052452,24.452274848818053,5.312741223504046
2016-07-07 15:00:00,6.022918065952405,15.903799386153649,24.9665428319312,5.627790220101288
2016-07-07 16:00:00,6.495295798663994,15.97660737376594,23.709059332859518,6.1170444004176
2016-07-07 17:00:00,7.88943979314403,14.85384862575958,25.941195745949603,6.388012728254883
2016-07-07 18:00:00,10.52327436191028,14.9781504436787,24.218143708298925,6.685009366079068
2016-07-07 19:00:00,10.024933905081726,15.015774192578878,27.07348744592647,6.810385387546127
2016-07-07 20:00:00,12.239383202593334,16.34556434112024,26.762092686856096,6.87052890410212
2016-07-07 21:00:00,14.217019243991004,16.12037315313904,27.23141440629553,7.45828831457524
2016-07-07 22:00:00,15.097990727876724,17.270501191813683,29.072680975656308,7.359946683894432
2016-07-07 23:00:00,15.858860710796456,18.387291918886987,30.19545299208137,7.356483617916291
2016-07-08 00:00:00,16.222868951655684,18.51072581069422,31.572519142200477,7.2353286444708065
2016-07-08 01:00:00,16.9625249858897,19.775872440678924,30.864308933621324,7.053470057814388
2016-07-08 02:00:00,17.11062996172518,20.37532840233835,31.075503273322475,6.795994459517037
2016-07-08 03:00:00,16.500905714161025,20.238024823365176,30.999537432319425,6.2284847444503
2016-07-08 04:00:00,16.33220570609447,20.774489662928183,31.345875280434484,5.846788457765923
2016-07-08 05:00:00,16.738704506306973,20.198300351433684,30.94960745841333,5.4835849504324505
2016-07-08 06:00:00,13.619655053269566,20.44771914408961,30.342824116341102,5.392978294139879
2016-07-08 07:00:00,12.735204420155206,19.96178909032076,29.113353483037155,5.068020378901406
2016-07-08 08:00:00,12.5359559716059,19.42715564289385,28.20695546190173,4.751045037995633
2016-07-08 09:00:00,8.752846483924902,18.64159425423932,27.646229416593947,4.632552570227419
2016-07-08 10:00:00,9.28276622214907,18.24277730142857,26.16535335352689,4.999215684590615
2016-07-08 11:00:00,7.064897392513931,17.637045324014768,25.116980087716648,4.447669683882004
2016-07-08 12:00:00,6.961884329446133,17.010466268518975,25.33980994223096,4.499349296992108
2016-07-08 13:00:00,6.535760696709085,16.856743153140478,25.064642112578007,4.829608149940523
2016-07-08 14:00:00,5.301034041551143,16.242225206595872,25.426731661236488,5.279059036975426
2016-07-08 15:00:00,7.459106580303911,15.289575267775168,24.89164335062776,5.451200157105864
2016-07-08 16:00:00,6.74974873539562,17.290608403312408,24.409681008265405,5.69381903857587
2016-07-08 17:00:00,7.926961333102187,14.857484117493538,24.62557677994281,5.971799029484455
2016-07-08 18:00:00,10.244971951789411,15.661543933737944,23.742036686098324,6.439938938189234
2016-07-08 19:00:00,10.821958446789736,15.77775469603077,26.7678034636032,7.231868303129571
2016-07-08 20:00:00,13.11782567035917,15.37676270263634,27.311955780162364,7.339432149011035
2016-07-08 21:00:00,13.965275143042318,16.392697416822262,27.409676822167413,7.108976471746224
2016-07-08 22:00:00,14.56596562103894,17.48604590051758,28.24195550157444,7.722484570296434
2016-07-08 23:00:00,17.34041194726483,18.229543238774102,29.36021069190532,7.123401895967455
